Seleção,ID_Usuário,Título,Data,Postagem,PRU/N-PRU,Tipo de PRU,Polaridade,Funcionalidade,,Elogio,Ajuda,Crítica,Dúvida,Comparação,Sugestão,Positivo,Negativo,Neutro
,21905,,18/8/2011,"Vai em matricula e escolhe a opção ""matricula em tempo real""",PRU,Ajuda,Neutro,Matrícula,,0,1,0,0,0,0,0,0,1
,12312,,18/8/2011,Tem muita gente reclamando de problema no sistema...o jeito é resolver na coordenação. Comigo também não está dando certo.,PRU,Crítica,Neutro,-,,0,0,1,0,0,0,0,0,1
,24849,,18/8/2011,Dá tanto pra excluir disciplinas quanto pra colocar novas. O ajuste está ocorrendo até amanhã. É só ir em ''realizar matrícula'' e ''ajuste em tempo real''.,PRU,Ajuda,Neutro,Matrícula,,0,1,0,0,0,0,0,0,1
,26109,,18/8/2011,"ESSE SIGAA NÃO SEGUE PARA NENHUM LUGAR... NÃO PROSSEGUE... DÁ VOLTAS NOS MESMOS PROBLEMAS SEM RESOLVE-LOS EM TEMPO HÁBIL.... NOS CAUSA DOR DE CABEÇA, PREOCUPAÇÃO E, ÀS VEZES, ATÉ AFETA NOSSOS PLANEJAMENTOS... ENTENDEMOS QUE A MUDANÇA DE SISTEMA OCORRE NA TENTATIVA DE MELHORIAS, MAS, A CADA MUDANÇA, SOFREMOS COM ESSAS INCOMPLETUDES E INSTABILIDADES.....

SOU JUBILANDA E CONCLUDENTE. AGUARDO PROCESSAMENTO NAS DISCIPLINAS DE ESTÁGIO... ONTEM FICARAM TUDO OK, DEFERIDAS... QDO FUI VER HOJE, VOLTARAM A FICAR EM ESPERA....

CHEGUEI A FICAR ALIVIADA, MAS FOI POUCO O TEMPO DE ALIVIO......",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,26109,,18/8/2011,"ESSE SIGAA NÃO SEGUE PARA NENHUM LUGAR... NÃO PROSSEGUE... DÁ VOLTAS NOS MESMOS PROBLEMAS SEM RESOLVE-LOS EM TEMPO HÁBIL.... NOS CAUSA DOR DE CABEÇA, PREOCUPAÇÃO E, ÀS VEZES, ATÉ AFETA NOSSOS PLANEJAMENTOS... ENTENDEMOS QUE A MUDANÇA DE SISTEMA OCORRE NA TENTATIVA DE MELHORIAS, MAS, A CADA MUDANÇA, SOFREMOS COM ESSAS INCOMPLETUDES E INSTABILIDADES.....

SOU JUBILANDA E CONCLUDENTE. AGUARDO PROCESSAMENTO NAS DISCIPLINAS DE ESTÁGIO... ONTEM FICARAM TUDO OK, DEFERIDAS... QDO FUI VER HOJE, VOLTARAM A FICAR EM ESPERA....
",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,18158,,18/8/2011,"Eu fui tentear excluir uma disciplina de estágio, para poder incluir a mesma discilina só que em outra turma e até consegui excluir, no entanto, não aparece outra turma para me matricular, além de continuar dizendo que eu estou matriculada na disciplina por aqueles sinais do lado esquerdo, que fica sinalizado o vermelhinho e quando eu aproximo o mouse diz que eu ja estou matriculada na disciplina. Não sei o que fazer, porque precisava alterar o horário e estou com medo de excluir e ser prejudicada!!",PRU,"Crítica, Dúvida",Negativo,Matrícula,,0,0,1,1,0,0,0,1,0
,9834,,19/8/2011,"Não consigo excluir disciplinas. Alguém sabe desvendar esse segredo? 
O sistema, aparentemente, exclui e quando imprimo o compravante aparece a disciplina novamente.",PRU,"Dúvida, Crítica",Neutro,Matrícula,,0,0,1,1,0,0,0,0,1
,13183,,19/8/2011,"Sério, meu estágio V ainda tá EM ESPERA, o de alguem já apareceu MATRICULADO ou INDEFERIDO? Que falta absurdo esse sistema novo!",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,12052,,19/8/2011,"OI GENTE. PARA QUEM QUER EXCLUIR: VÁ EM MATRÍCULA EM TEMPO REAL --- INICIAR A SELEÇÃO DE TURMAS --- VER TURMAS SELECIONADAS. 

AÍ VC VAI NAS LIXEIRAS E EXCLUI. DEU CERTO COMIGO.

TENTEM, É MELHOR Q PEGAR UMA FILA ENORME NA COORDENAÇÃO.",PRU,Ajuda,Neutro,Matrícula,,0,1,0,0,0,0,0,0,1
,17078,,19/8/2011,"Este sistema é uma por... e as pessoas que manuseiam não ajudam em nada, nem se preocupam com os estudantes!!! Estou igual a vocês!!!",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,18617,,19/8/2011,"Bom dia,
Descobri algo interessante sobre o siga, para fazer a matricula em tempo real nas disciplinas do curso de Administração não é possível pois todas as cadeiras estão lotadas. Já quando você clica em Ver Estrutura Equivalente, consigo me matricular nas disciplinas do Departamento de Medicina, é uma Maravilha... Eu sempre quis fazer Uncologia, Hematologia e Patologia... Valeu Siga...",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,17626,,19/8/2011,"Quando vc entra pra reajustar a matrícula aparece isso:
Após a sua confirmação, você estará automaticamente matriculado nas turmas selecionadas do tipo disciplinas, enquanto as turmas do tipo atividade ficarão com o status em espera, aguardando validação do coordenador.

Até onde sei, ainda está processando pois tem 36 alunos para apenas 30 vagas no estagío.
Acho que quando ela souber quem realmente vai fazer agora, ai o sistema, no caso do estagio V, vai rodar.",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,17626,,19/8/2011,"Quando vc entra pra reajustar a matrícula aparece isso:
Após a sua confirmação, você estará automaticamente matriculado nas turmas selecionadas do tipo disciplinas, enquanto as turmas do tipo atividade ficarão com o status em espera, aguardando validação do coordenador.

Até onde sei, ainda está processando pois tem 36 alunos para apenas 30 vagas no estagío.
Acho que quando ela souber quem realmente vai fazer agora, ai o sistema, no caso do estagio V, vai rodar.",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,11677,,19/8/2011,"Audisio estou com dificuldades para realizar minha matricula so tem vaga para quimica II experimental no horario da tarde porém quando mando confimar a matricula o sistema informa que está excedido a quantidade de pessoas matriculadas na teorica que eu já estou matriculada... não consigo finalizar o processo, o que eu faço?",PRU,"Dúvida, Crítica",Neutro,Matrícula,,0,0,1,1,0,0,0,0,1
,27850,,19/8/2011,"Também gostaria de saber sobre o meu ira, pois antes ele estava no lugar onde o João Paulo disse mais agora ele desapareceu.",PRU,"Dúvida, Crítica",Negativo,Visualiza_IRA,,0,0,1,1,0,0,0,1,0
,12321,,19/8/2011,Pra mim deu certo. também.. finalmente o SIGAA pela primeira vez funcionou...rsrsrss,PRU,"Elogio, Crítica",Neutro,-,,1,0,1,0,0,0,0,0,1
,32988,,19/8/2011,"Olá, pessoal! Alguém, por favor, pode me indicar o passo a passo para o reajuste? Já entrei no sistema várias vezes e nunca vejo a opção ajuste de matrícula. Como faço para excluir disciplinas? Grato,",PRU,"Dúvida, Crítica",Neutro,Matrícula,,0,0,1,1,0,0,0,0,1
,32988,,19/8/2011,"Olá, pessoal! Alguém, por favor, pode me indicar o passo a passo para o reajuste? Já entrei no sistema várias vezes e nunca vejo a opção ajuste de matrícula. Como faço para excluir disciplinas? Grato,",PRU,"Dúvida, Crítica",Neutro,Matrícula,,0,0,1,1,0,0,0,0,1
,8632,,19/8/2011,"JOSE ROMAICO, 
Vc deve ir na opção ENSINO (bem no início da página) e em seguida MATRÍCULA ON-LINE, escolha a opção MATRÍCULA EM TEMPO REAL. Siga...
INICIAR SELEÇÃO DE TURMAS, VER AS TURMAS SELECIONADAS, chegando ai, escolha a disciplina que quer excluir e clique na lixeira que tem ao lado direito dela. Não esqueça de salvar a modificação e, se possível, imprimir o comprovante. Boa sorte, espero ter ajudado!",PRU,Ajuda,Neutro,Matrícula,,0,1,0,0,0,0,0,0,1
,12850,,19/8/2011,"NADA DE MATRÍCULA EM TEMPO REAL!!!!!!!!!!!!!!!!!!!!!!!

TENTO,NÃO CONSIGO... SÓ DÁ A MSG:

Comportamento Inesperado!

O sistema comportou-se de forma inesperada e por isso não foi possível realizar com sucesso a operação selecionada.

A Secretaria de Tecnologia da Informação já foi notificada sobre este problema através de um e-mail automático e providenciará em breve sua correção.


Pedimos desculpas por eventuais transtornos..",PRU,"Dúvida, Crítica",Negativo,Matrícula,,0,0,1,1,0,0,0,1,0
,20532,Excluir matrícula,19/8/2011,"Gente, não consigo excluir uma disciplina, faço tudo direitinho, mas quando volto no portal, vejo histórico a disciplina continua lá. Estou muito preocupada, pois não assisti nenhuma aula dessa disciplina.  Tenho que excluir.",PRU,"Dúvida, Crítica",Neutro,Matrícula,,0,0,1,1,0,0,0,0,1
,20077,,19/8/2011,"ELENILDA, pediram pra confirmar a matricula, eu confirmei.
Mas, no comprovante, ainda continua lá!  É flórida, viu! Porque, essa disciplina eu, sequer, escolhi!
Trabalho a tarde, não seria louca de pôr uma disciplina a tarde e eu sendo do 6º sem. pra que eu ia querer fazer uma do último, agora...cheia de disciplina atrasada! Esse SIGAA foi a pior coisa que aconteceu na UFC, desde que entrei!",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,28434,HB0752 - LINGUA PORTUGUESA,19/8/2011,"Boa Noite Professor Audisio!
Efetuei  a matricula em tempo real para fazer a remoção desta disciplina mas ela continua como matriculada no sistema.Realmente não tenho condições de fazer esta disciplina neste horário.Como devo fazer para removê-la?Tenho receio de ter problemas com reprovação por falta no final do semestre por conta do sistema não ter deletado ela.
Desde já agradeço!
Tatiane",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,15584,,19/8/2011,"Aderlane aconteceu a mesma coisa comigo.. trabalho a tarde e me matricularam, numa disciplina do 8º semestre, eu sendo do 6º igual a vc.. mas graças a Deus consegui tirar.. mas ta um horror essa matricula em tempo real.. estou matriculada em 18 creditos.. quero adicionar mais uma e quando clico em OK.. da uma msg dizendo que eu excedi o limite de creditos... afffffffffffff
que raivaaaaaaaaaaaaaaaaa....",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,20532,Ajuste em tempo real,20/8/2011,"Será que está acontecendo só comigo? Não consegui excluir minha disciplina, antes de confirmar a matrícula ela desaparece, depois de cofirmada, que eu vou verificar no atestado de matrícula ou no histórico e se inicio tudo novamente ela continua nas turmas matriculadas. Espero que na segunda a coordenação resolva esse mistério. Enquanto isso fico aqui tentando.",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,15195,,20/8/2011,A matrícula em tempo real para alunos na condição de jubilável não está disponível. No outro sistema era disponível. Esse sistema veio mesmo para complicar os alunos que tem que se formar mas não podem porque o sistema não ajuda. Oh injustiça!,PRU,"Comparação, Crítica",Negativo,Matrícula,,0,0,1,0,1,0,0,1,0
,22988,.,20/8/2011,"e que tipo de forum é esse q os alunos nao podem criar topicos?? 
¬¬",PRU,Crítica,Negativo,Criar_Fórum,,0,0,1,0,0,0,0,1,0
,8903,Audisio poblema em tempo real!,21/8/2011,"Professor não consigo me matriular em outras disciplinas,pois consta que a sua turma ja excedeu o limite de 40 vagas,mas eu ja me enconto matriculada em sua disciplina,pois estou na sua chamada. O que eu faço? preciso remove uma disciplina para adicionar outra. O sistema não está permitindo,pois ele não está reconhecendo que eu já me encontro matriculada na sua turma. O que eu faço? tenha até hoje para organizar isso e não estou conseguindo. Obrigada.",PRU,"Dúvida, Crítica",Neutro,Matrícula,,0,0,1,1,0,0,0,0,1
,21831,,22/8/2011,algém sabe onde podemos visualizar nosso IRA atual?,PRU,Dúvida,Neutro,Visualizar_IRA,,0,0,0,1,0,0,0,0,1
,18655,Inglês Técnico,22/8/2011,Alguém sabe onde está cadeira é ofertada?,PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,32462,SIGAA? Uma mudança desnecessária!,22/8/2011,"Módulo Acadêmico um sistema que já sólido com um Layout bom que não deixa ambiguidade, que muito dificilmente encontra-se em pâne, deveria ser melhorado e não substituído. O Sistema SIGAA é #$%&*...",PRU,"Crítica, Comparação",Negativo,-,,0,0,1,0,1,0,0,1,0
,524,Processo de ajuste de matrícula,23/8/2011,"Caros alunos,

Informamos que a Coordenação ainda poderá ajustar, de 22 a 31 de agosto, as matrículas de alunos que não conseguiram realizar seu ajuste na matrícula em tempo real.

Para isso, solicitamos que o interessado utilize o seu perfil de discente do SIGAA e vá em: OUTROS > ATENDIMENTO AO ALUNO, e, então, faça a solicitação, informando o nome da disciplina e a turma em que deveria estar matriculado. Logo em seguida a Coordenação buscará resolver o problema e comunicará a solução pelo e-mail do aluno cadastrado no SIGAA.

Solicitamos que todos procedam dessa forma, pois melhorará nosso atendimento e o encaminhamento das soluções de maneira ágil e eficiente.

Contamos com a colaboração de todos.",PRU,Ajuda,Neutro,Matrícula,,0,1,0,0,0,0,0,0,1
,4109,Ajuste de matrícula,23/8/2011,"Olá professora...
Gostaria de saber como devo proceder para realizar minha matrícula no sistema. Recebi um e-mail informando que o período de ajuste de matrícula seria de 22 à 24 de agosto contudo o sistema não está permitindo a matrícula. 

Atenciosamente
Ayrles Silva",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,31154,"PROFESSOR AUDIZIO ""DUVIDA"".",23/8/2011,"Audizio como posso mudar o curso de LIBRAS para o de ESTRUTURA, POLITICA E GESTAO EDUCACIONAL (PB092). tentei mudar de toda forma mais o SIGAA ta muito ruim de acessar e fica dando erro constantemente. Ja falei com o professora Rozimar e com ela sem problemas, aguardo uma boa resposta.",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,31154,"PROFESSOR AUDIZIO ""DUVIDA"".",23/8/2011,"Audizio como posso mudar o curso de LIBRAS para o de ESTRUTURA, POLITICA E GESTAO EDUCACIONAL (PB092). tentei mudar de toda forma mais o SIGAA ta muito ruim de acessar e fica dando erro constantemente. Ja falei com o professora Rozimar e com ela sem problemas, aguardo uma boa resposta.",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,24988,,24/8/2011,"Eu me matriclei em TGL I ,porém não aparece no SIGAA ! Que raivaaaaa",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,12060,IRA,24/8/2011,Gostaria de saber como fazer para saber o ira!?,PRU,Dúvida,Neutro,Visualiza_IRA,,0,0,0,1,0,0,0,0,1
,14743,,24/8/2011,"Gente fui olhar o meu IRA e quase tive um ataque!
Pense aí: um Ira cair de 9.006, para 7.559, sem vc ter nenhuma reprovação ou trancamento....
Um absurdo!!!

quem ficou IRAda foi eu!!!

ps: volta módulo!!!!",PRU,Comparação,Negativo,-,,0,0,0,0,1,0,0,1,0
,26404,,24/8/2011,"Idéia das boas, já tava pensando em mobilizar a galera e tudo, mais fácil por msn já que o SIGAA é todo problemático aiai'",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,8791,,24/8/2011,Quando será que esse sistema será realmente funcional? Eis a pergunta.,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,13715,,24/8/2011,"Professora Hilma,

Eu tinha reprovado o Projeto final de curso devido ao sistema, ai me matriculei na disciplina no segundo semestre, agora tenho duas disciplinas TI061 matriculadas, como faço para tirar uma ?!",PRU,"Crítica, Dúvida",Neutro,Matrícula,,0,0,1,1,0,0,0,0,1
,13715,,24/8/2011,"Professora Hilma,

Eu tinha reprovado o Projeto final de curso devido ao sistema, ai me matriculei na disciplina no segundo semestre, agora tenho duas disciplinas TI061 matriculadas, como faço para tirar uma ?!",PRU,"Crítica, Dúvida",Neutro,Matrícula,,0,0,1,1,0,0,0,0,1
,11870,Problema na disciplina.,25/8/2011,"Boa dia professor,não sei o que deu de errado com o sistema.Até ontem quando o senhor já tinha removido a disciplina de Orgânica III a mesma não mais aparecia no sistema,quando olhei à noite lá estava ela de novo.Eu sei que o senhor está se esforçando muito com esse novo sistema,por isso espero pacientemente a resolução disso.
Até breve.",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,17772,,25/8/2011,meu ira tá muito baixo!Qual é o problema de sigaa?,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,6227,cooagro- historico c/ IRA no SIGAA,25/8/2011,"
estudantes, 

o SIGAA já está discponibilizando o historico escola com o IRA(Indice de Rendimento Academico), e também o atestado de matricula.  
o aluno deverá imprimir e, caso necessário, carimbar na coordenação. 

--processamento no SIGAA--

1) Historico escolar:
a)SIGAA=> (Menu)Ensino=> Consultar Historico;


2) declaração:
a)SIGAA=> (Menu)Ensino=> Matricula on-line-> ver comprovante de solicitação;

 ou 

b)SIGAA=> (Menu)Ensino=> Matricula on-line->ver resultado do procesamento.


coordenação
moises-A.A.",PRU,Ajuda,Neutro,"Matrícula, Visualizar_Histórico, Visualizar_Comprovante_Matricula",,0,1,0,0,0,0,0,0,1
,18051,,25/8/2011,"Gentee, que absurdo esse IRA-GERAL...estou sem palavras para tal absurdo! Aline, só pode ser mesmo algum problema no sistema, pois não tem outra explicação para um IRA baixar tão bruscamente sem que haja tido nenhuma reprovação ou trancamento.",PRU,Crítica,Neutro,-,,0,0,1,0,0,0,0,0,1
,15535,Novo IRA,25/8/2011,"Já verificaram o novo ira?

(vá em consultar historico)

A maioria das pessoas perderam muitos pontos nesse novo calculo do ira.
",PRU,Ajuda,Neutro,Visualizar_IRA,,0,1,0,0,0,0,0,0,1
,10780,,25/8/2011,"gente, o sigaa é um sistema novo e muito complexo, provavelmente eles erraram, como erraram as disciplinas, os professores, a quantidade de turmas..... é necessário avisar a eles, para que eles tomem providências, qualquer reclamação referente ao ira, professores descomprometidos, que não cumprem a ementa, disciplinas obrigatórias q não são ofertadas, QUALQUER COISA, enviam uma reclamção para a ouvidoria ou vão lá...ouvidoria@ufc.br....ficar reclamando pro vento ou culpar uma pessoa por tudo não resolve, vão a ouvidoria q eles procurarão resolver",PRU,Crítica,Negativo,,,0,0,1,0,0,0,0,1,0
,28799,,25/8/2011,"professor audisio,como faço para conseguir uma declaração de matricula?",PRU,Dúvida,Neutro,Visualizar_ comprovante_Matrícula,,0,0,0,1,0,0,0,0,1
,18517,,26/8/2011,"Sinceramente, eu tô detestando essa porcaria de sistema. E se for pra protestar, concordo plenamente ! o/

CAMPANHA: QUERO MEU IRA DE VOLTA!!!",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,18479,,27/8/2011,nem o ira eu consigo ver(2),PRU,Crítica,Neutro,Visualizar_IRA,,0,0,1,0,0,0,0,0,1
,18479,,27/8/2011,nem o ira eu consigo ver(2),PRU,Crítica,Neutro,Visualizar_IRA,,0,0,1,0,0,0,0,0,1
,20512,,27/8/2011,onde tem o IRA????,PRU,Dúvida,Neutro,Visualiza_IRA,,0,0,0,1,0,0,0,0,1
,14486,,27/8/2011,QUERO EXCLUIR A DISCIPLINA CB0689 - MATEMATICA APLICADA A BIOLOGIA (2011.2 - T01),PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,22089,,27/8/2011,"Foi-se o IRA e veio a ira. É o SIGAA com suas novidades aterradoras, filas quilométricas no RU, e uma greve que só prejudica os alunos (o único setor TOTALMENTE parado é a Biblioteca, notaram?). Sei não...",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,14980,,27/8/2011,"Olá a todos!

Apesar de eu achar que IRA não mede conhecimento dos discente, esse parâmetro aparece em nosso histórico e temos O DIREITO de saber como esse cálculo é feito, o que ele analisa e como ele vai afetar a nossa vida acadêmica. A situação a qual estou incluída não me exige um IRA tão alto. Entretanto, há alunos nessa Universidade que precisam dessa pontuação para continuar com suas bolsas de IC, conseguir um bom estágio, e um dos critérios na seleção de bolsas AINDA É O IRA. A professora Iracema redigiu claramente: ""Ele (o IRA antigo) não levava em consideração a média geral dos cursos, fazendo com que alunos parecessem alunos medianos, com IRA em torno de 8.000 a 8.500"".
A pergunta que eu faço é a seguinte: E os alunos excelentes com IRA entre 8000 e 9000 que agora estão com a pontuação entre 5000 e 7000?
Que me remete às seguintes dúvidas:
E os laboratórios que continuam exigindo IRA acima de 8000 dos alunos? E o colega lá de cima que tinha mérito e direito de ter seu diploma agraciado e agora corre o risco de perdê-lo? E a outra colega aí de cima que está com medo de perder suas oportunidades por conta de um cálculo que nem a coordenação do curso sabe como é?
Porque não baniram de vez esse IRA, já que em cursos como o de Medicina ele não é mais usado?

Além de outros aspectos mais, como esse sistema SIGAA, que foi simplesmente jogado aos alunos e funcionários da UFC, sem testes préveos?

Não sei.

Só sei que nada disso é justo nem para os alunos, nem para os funcionários, nem para os professores coordenadores dos cursos.",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
